time side pressure1 pressure2 pressure3 pressure4 pressure5 pressure6 pressure7 pressure8 pressure9 pressure10 pressure11 pressure12 pressure13 pressure14 pressure15 pressure16 acc1 acc2 acc3 ang1 ang2 ang3 totalForce cop1 cop2 
20660469 0 14 12 19 15 3 3 1 5 5 2 2 2 0 8 3 6 -0.228515625 0.01416015625 0.96923828125 -1.6800000667572021 4.690000057220459 -0.5600000023841858 240 -0.12675665318965912 -0.04165450483560562 
20660477 0 14 12 19 14 3 3 1 5 4 2 2 2 1 8 3 5 -0.2314453125 0.02392578125 0.9658203125 -1.6800000667572021 4.619999885559082 -0.5600000023841858 235 -0.12998946011066437 -0.04583614692091942 
20652674 1 16 20 20 20 11 8 2 7 2 0 0 1 6 11 0 1 -0.2236328125 -0.00048828125 0.9658203125 -1.3300000429153442 -5.809999942779541 1.8200000524520874 303 -0.17697802186012268 -0.07371947169303894 
20660487 0 13 12 18 14 3 3 1 5 3 3 2 2 1 8 2 4 -0.22998046875 0.025390625 0.96484375 -1.6800000667572021 3.8499999046325684 -0.699999988079071 226 -0.13526132702827454 -0.050198279321193695 
20652683 1 15 19 21 20 11 8 2 7 2 1 0 1 7 12 0 1 -0.2265625 -0.00146484375 0.97314453125 -1.0499999523162842 -5.670000076293945 1.8899999856948853 307 -0.16510941088199615 -0.07299413532018661 
20660497 0 13 12 19 13 4 3 1 5 4 3 1 2 1 8 1 5 -0.22412109375 0.01904296875 0.96923828125 -1.5399999618530273 3.5 -0.6299999952316284 228 -0.13661806285381317 -0.04164472967386246 
20660509 0 13 12 19 13 4 4 1 5 4 2 1 3 1 8 2 5 -0.23046875 0.01904296875 0.96875 -1.6800000667572021 3.430000066757202 -0.49000000953674316 233 -0.1314222365617752 -0.04824098199605942 
20652696 1 16 18 22 21 11 7 2 7 2 1 0 1 8 12 0 1 -0.228515625 -0.0087890625 0.96875 -1.1200000047683716 -5.740000247955322 1.9600000381469727 312 -0.16498981416225433 -0.07177065312862396 
20652704 1 16 19 19 20 11 6 2 9 2 0 0 1 7 11 0 1 -0.22119140625 -0.005859375 0.9658203125 -0.9800000190734863 -5.809999942779541 2.0299999713897705 302 -0.16889826953411102 -0.08104783296585083 
20660517 0 13 12 19 13 3 4 1 4 3 3 2 2 2 8 3 5 -0.21875 0.0244140625 0.96875 -1.5399999618530273 3.8499999046325684 -0.49000000953674316 231 -0.12609189748764038 -0.04932629317045212 
20652714 1 15 19 23 20 11 6 3 9 2 0 1 2 8 11 0 2 -0.2197265625 0.00146484375 0.96240234375 -0.9800000190734863 -5.740000247955322 2.0299999713897705 322 -0.15761800110340118 -0.07866213470697403 
20652724 1 14 19 24 20 11 6 3 10 2 0 1 1 8 11 1 2 -0.22119140625 0.001953125 0.96875 -1.0499999523162842 -5.25 2.0299999713897705 325 -0.1536497175693512 -0.08047158271074295 
20660527 0 13 12 19 14 3 3 1 4 3 3 2 2 2 7 3 6 -0.22998046875 0.0205078125 0.9638671875 -1.5399999618530273 4.340000152587891 -0.5600000023841858 230 -0.12950067222118378 -0.05218258500099182 
20660537 0 13 10 18 13 3 3 1 5 3 3 2 2 1 8 3 6 -0.22607421875 0.01416015625 0.95458984375 -1.5399999618530273 4.130000114440918 -0.49000000953674316 224 -0.11691993474960327 -0.049345459789037704 
20660549 0 13 12 18 13 3 3 1 5 4 3 1 2 1 8 3 6 -0.2294921875 0.0205078125 0.96826171875 -1.5399999618530273 4.480000019073486 -0.5600000023841858 229 -0.12113270163536072 -0.04656781628727913 
20652736 1 14 19 23 20 12 6 3 9 2 0 0 1 7 13 0 2 -0.2216796875 -0.01171875 0.970703125 -1.0499999523162842 -4.829999923706055 1.9600000381469727 319 -0.15625403821468353 -0.0714990645647049 
20652744 1 14 19 22 20 12 8 2 9 2 1 0 2 6 13 0 2 -0.22412109375 0.001953125 0.9609375 -1.0499999523162842 -4.829999923706055 2.0999999046325684 321 -0.154230535030365 -0.0775730311870575 
20652754 1 13 18 22 19 12 8 2 9 2 2 0 2 7 12 0 1 -0.22216796875 0.00048828125 0.9697265625 -1.1200000047683716 -4.760000228881836 2.1700000762939453 315 -0.1500675082206726 -0.07921957224607468 
20660557 0 13 12 18 12 3 3 1 4 5 3 2 2 1 8 3 6 -0.2265625 0.0244140625 0.9619140625 -1.75 4.760000228881836 -0.8400000333786011 229 -0.11238215863704681 -0.03588249906897545 
20660567 0 13 12 17 13 3 3 1 4 4 3 2 2 2 8 3 6 -0.2275390625 0.02001953125 0.970703125 -1.8899999856948853 4.340000152587891 -0.699999988079071 227 -0.11497493833303452 -0.047184355556964874 
20652764 1 13 17 21 18 12 7 2 9 2 0 0 1 6 12 0 1 -0.2216796875 -0.0048828125 0.9609375 -1.2599999904632568 -4.690000057220459 2.0999999046325684 296 -0.15734471380710602 -0.0751534178853035 
20660577 0 12 10 16 13 3 3 1 4 3 3 2 3 2 7 2 5 -0.224609375 0.02783203125 0.97119140625 -2.1700000762939453 4.130000114440918 -0.7699999809265137 212 -0.1191188171505928 -0.05567309632897377 
20660589 0 13 12 18 13 3 3 1 5 4 2 2 2 1 10 1 6 -0.2236328125 0.0185546875 0.96875 -2.0299999713897705 4.130000114440918 -0.6299999952316284 228 -0.1233101561665535 -0.04385621100664139 
20652776 1 13 16 21 20 12 6 2 8 2 1 1 1 6 13 0 4 -0.22705078125 -0.00634765625 0.97509765625 -1.6100000143051147 -5.25 1.9600000381469727 304 -0.14320504665374756 -0.0722971111536026 
20652784 1 12 16 20 21 12 6 2 7 2 2 2 1 7 13 0 3 -0.22607421875 -0.00537109375 0.9765625 -1.6100000143051147 -5.25 1.75 303 -0.13693159818649292 -0.07351431250572205 
20652794 1 13 18 19 22 12 6 2 7 2 1 2 2 6 12 0 5 -0.22314453125 -0.00341796875 0.95263671875 -1.5399999618530273 -5.389999866485596 1.8200000524520874 308 -0.14459757506847382 -0.07978138327598572 
20660597 0 13 12 18 12 3 3 1 5 5 2 2 2 1 11 3 6 -0.23193359375 0.01904296875 0.966796875 -2.380000114440918 4.130000114440918 -0.8400000333786011 235 -0.10140755027532578 -0.03683203458786011 
20660607 0 13 12 18 12 3 3 1 4 5 3 2 3 1 11 3 6 -0.2236328125 0.01806640625 0.96923828125 -2.309999942779541 4.269999980926514 -0.8400000333786011 237 -0.09612397849559784 -0.03324796259403229 
20660617 0 13 12 18 12 3 3 1 5 5 3 2 3 1 11 3 5 -0.23193359375 0.0146484375 0.97021484375 -2.309999942779541 4.480000019073486 -0.9100000262260437 239 -0.09728869795799255 -0.036997999995946884 
20652804 1 13 18 20 22 12 6 2 9 3 1 1 2 6 13 0 5 -0.23291015625 0.001953125 0.97216796875 -1.4700000286102295 -5.460000038146973 1.8200000524520874 320 -0.13831648230552673 -0.08005888015031815 
20660629 0 13 12 17 12 3 3 1 5 5 3 1 3 1 11 3 5 -0.2294921875 0.01904296875 0.96826171875 -2.309999942779541 4.059999942779541 -0.7699999809265137 234 -0.098759725689888 -0.037568122148513794 
20652816 1 12 17 20 21 11 6 3 9 3 1 1 1 7 13 0 3 -0.22998046875 -0.00634765625 0.97509765625 -1.5399999618530273 -5.320000171661377 1.8200000524520874 311 -0.13559384644031525 -0.07617642730474472 
20652824 1 13 19 18 20 12 6 3 8 2 0 1 1 7 12 0 3 -0.22509765625 -0.005859375 0.96533203125 -1.399999976158142 -5.179999828338623 2.0299999713897705 302 -0.1498708426952362 -0.07898281514644623 
20660637 0 13 12 16 13 3 3 1 4 5 3 1 2 1 11 3 6 -0.228515625 0.01708984375 0.966796875 -2.5199999809265137 3.7799999713897705 -0.8400000333786011 229 -0.10101167112588882 -0.03444581851363182 
20652834 1 13 18 20 19 12 6 3 8 2 1 1 2 7 13 0 5 -0.22216796875 -0.0009765625 0.96728515625 -1.399999976158142 -5.599999904632568 1.9600000381469727 312 -0.13549549877643585 -0.07532336562871933 
20652844 1 12 17 20 22 12 7 3 7 3 1 1 2 6 14 0 5 -0.228515625 -0.00390625 0.96484375 -1.2599999904632568 -5.740000247955322 2.0299999713897705 317 -0.13156181573867798 -0.07043371349573135 
20660647 0 13 12 17 13 3 3 1 4 5 3 1 2 1 10 3 6 -0.228515625 0.01611328125 0.96875 -2.380000114440918 3.8499999046325684 -0.9100000262260437 230 -0.1071990504860878 -0.03487364575266838 
20660657 0 13 12 16 12 3 3 1 4 5 3 2 2 1 11 3 6 -0.22265625 0.0146484375 0.9697265625 -2.240000009536743 4.059999942779541 -0.8400000333786011 229 -0.09555694460868835 -0.03321286663413048 
20652856 1 12 17 19 21 11 7 3 8 3 2 1 2 7 14 0 5 -0.21142578125 -0.00146484375 0.95947265625 -1.1200000047683716 -5.389999866485596 2.0299999713897705 317 -0.12330881506204605 -0.07651679962873459 
20660669 0 12 11 16 12 3 3 1 4 5 3 2 2 1 10 3 6 -0.23046875 0.013671875 0.96923828125 -2.1700000762939453 4.199999809265137 -0.7699999809265137 223 -0.09370975941419601 -0.03531474247574806 
20660677 0 12 12 17 12 3 3 1 4 4 3 1 2 1 9 3 6 -0.2314453125 0.01953125 0.96484375 -1.9600000381469727 4.409999847412109 -0.9100000262260437 220 -0.1115141287446022 -0.0403427854180336 
20652864 1 14 17 19 19 13 7 3 8 3 1 1 1 7 14 0 3 -0.22509765625 -0.0009765625 0.97021484375 -1.190000057220459 -5.460000038146973 1.8899999856948853 315 -0.13407033681869507 -0.06665890663862228 
20652874 1 13 17 20 21 13 7 3 8 4 1 1 1 6 13 0 3 -0.22265625 -0.00048828125 0.96240234375 -1.190000057220459 -5.460000038146973 1.8200000524520874 319 -0.13712123036384583 -0.06502781063318253 
20652884 1 15 18 19 21 13 6 3 9 3 1 1 1 7 14 0 3 -0.22705078125 0.0 0.96533203125 -1.399999976158142 -5.670000076293945 1.75 325 -0.13878794014453888 -0.0703662857413292 
20652896 1 15 18 18 20 13 7 3 8 4 1 1 1 7 14 0 3 -0.2255859375 -0.00439453125 0.9755859375 -1.399999976158142 -5.599999904632568 1.6100000143051147 322 -0.13442060351371765 -0.06531815975904465 
20652904 1 13 17 20 20 12 8 3 9 4 1 1 2 7 13 0 3 -0.22509765625 -0.0068359375 0.96826171875 -1.3300000429153442 -5.460000038146973 1.6100000143051147 324 -0.13036659359931946 -0.07402592897415161 
20660687 0 12 12 18 12 3 3 1 4 4 4 1 2 1 9 4 6 -0.2275390625 0.02001953125 0.9697265625 -1.9600000381469727 4.269999980926514 -0.8400000333786011 228 -0.10405529290437698 -0.03824234753847122 
20660697 0 12 11 16 12 3 3 1 3 5 3 2 1 2 11 4 5 -0.2275390625 0.013671875 0.97216796875 -1.9600000381469727 4.269999980926514 -0.699999988079071 222 -0.08855428546667099 -0.02780250646173954 
20660709 0 12 10 16 11 3 3 1 3 6 3 1 2 2 11 4 6 -0.22998046875 0.017578125 0.97265625 -1.9600000381469727 4.409999847412109 -0.6299999952316284 222 -0.07617001235485077 -0.023757193237543106 
20660717 0 12 9 16 11 3 2 1 4 6 3 2 2 2 11 4 6 -0.2275390625 0.01953125 0.9697265625 -1.8200000524520874 4.480000019073486 -0.9800000190734863 223 -0.06786888837814331 -0.026360701769590378 
20652914 1 13 16 20 23 12 8 3 9 3 2 1 1 7 14 0 2 -0.21826171875 0.001953125 0.9677734375 -1.3300000429153442 -5.320000171661377 1.6800000667572021 327 -0.13411307334899902 -0.07503678649663925 
20660727 0 11 9 16 11 3 3 1 4 6 3 2 2 2 11 4 5 -0.2275390625 0.01953125 0.9697265625 -1.8200000524520874 4.480000019073486 -0.9800000190734863 222 -0.06764586269855499 -0.028951182961463928 
20652924 1 13 17 19 22 12 8 3 9 4 2 1 1 8 15 0 2 -0.2265625 -0.00048828125 0.95849609375 -1.2599999904632568 -5.53000020980835 1.5399999618530273 331 -0.1251542568206787 -0.07342845946550369 
20660737 0 12 9 15 11 3 2 1 3 6 3 2 1 1 12 4 4 -0.22607421875 0.017578125 0.9619140625 -1.75 4.409999847412109 -0.9800000190734863 212 -0.07239262759685516 -0.009335216134786606 
20660749 0 11 9 15 12 3 2 1 4 6 3 2 1 1 12 4 5 -0.22216796875 0.0244140625 0.9580078125 -1.6100000143051147 4.340000152587891 -1.0499999523162842 217 -0.06781595945358276 -0.02100212872028351 
20652936 1 12 16 17 20 12 7 3 8 6 2 1 1 9 15 0 3 -0.22900390625 -0.00634765625 0.974609375 -1.3300000429153442 -5.670000076293945 1.5399999618530273 320 -0.10653740912675858 -0.06622777134180069 
20652944 1 12 15 19 19 12 7 2 7 4 1 2 1 8 14 0 5 -0.22021484375 -0.00634765625 0.970703125 -0.9100000262260437 -5.949999809265137 1.9600000381469727 306 -0.11726991832256317 -0.07052366435527802 
20660757 0 11 9 16 12 3 2 1 4 6 3 2 1 2 12 4 6 -0.23095703125 0.01416015625 0.974609375 -1.399999976158142 4.130000114440918 -0.9100000262260437 223 -0.06555718183517456 -0.025325056165456772 
20652954 1 11 17 19 20 14 7 3 9 3 1 2 2 7 14 0 5 -0.22021484375 -0.00634765625 0.970703125 -0.9100000262260437 -5.949999809265137 1.9600000381469727 323 -0.1189260259270668 -0.07822583615779877 
20652964 1 10 17 18 19 14 6 3 10 3 1 1 2 9 14 0 5 -0.22265625 0.00146484375 0.9736328125 -0.9800000190734863 -6.019999980926514 1.9600000381469727 318 -0.11186473071575165 -0.08622609078884125 
20660767 0 11 9 16 11 3 2 1 3 6 3 2 2 2 12 4 6 -0.2265625 0.015625 0.958984375 -1.3300000429153442 4.340000152587891 -0.8400000333786011 219 -0.06084514036774635 -0.02020525187253952 
20660777 0 11 9 15 10 3 2 1 4 6 3 2 2 2 12 5 6 -0.2236328125 0.01416015625 0.9677734375 -1.1200000047683716 4.409999847412109 -0.699999988079071 220 -0.04997473582625389 -0.025694962590932846 
20652976 1 11 18 20 17 13 8 3 9 4 1 1 2 8 14 0 3 -0.22705078125 -0.005859375 0.96826171875 -0.7699999809265137 -5.880000114440918 1.8899999856948853 320 -0.11931007355451584 -0.07360810041427612 
20660789 0 11 9 16 10 3 2 1 4 6 3 2 2 2 12 4 6 -0.23291015625 0.01513671875 0.962890625 -1.0499999523162842 4.409999847412109 -0.7699999809265137 220 -0.057494476437568665 -0.023742331191897392 
20652984 1 10 17 19 17 13 7 3 9 4 1 1 3 8 13 0 3 -0.22998046875 0.00341796875 0.96435546875 -0.8400000333786011 -5.880000114440918 1.8899999856948853 311 -0.11447595804929733 -0.07740834355354309 
20652994 1 10 18 18 18 13 7 3 9 6 1 2 2 7 14 1 5 -0.22998046875 0.00341796875 0.96435546875 -0.8400000333786011 -5.880000114440918 1.8899999856948853 324 -0.10066397488117218 -0.07056114077568054 
20653004 1 9 17 21 18 13 7 3 9 4 2 1 3 11 14 1 6 -0.22607421875 0.0009765625 0.9658203125 -1.0499999523162842 -6.300000190734863 1.9600000381469727 333 -0.0961984246969223 -0.08437298983335495 
20660797 0 12 9 16 10 3 2 1 4 6 3 2 2 2 13 3 6 -0.23291015625 0.0166015625 0.9755859375 -1.0499999523162842 4.199999809265137 -0.8400000333786011 222 -0.062102481722831726 -0.01992097496986389 
20653016 1 15 17 20 18 13 7 3 9 4 2 1 2 10 15 1 3 -0.21875 -0.005859375 0.962890625 -1.1200000047683716 -6.440000057220459 1.8899999856948853 339 -0.11365292221307755 -0.06980369985103607 
20660807 0 11 9 16 10 3 2 1 4 6 3 2 2 2 13 4 6 -0.23779296875 0.01611328125 0.9658203125 -0.9100000262260437 3.9200000762939453 -0.6299999952316284 222 -0.053359173238277435 -0.021970752626657486 
20660817 0 12 9 16 11 3 2 1 3 6 3 2 2 1 13 4 6 -0.2275390625 0.01220703125 0.97119140625 -0.8400000333786011 3.7799999713897705 -0.6299999952316284 221 -0.06240413710474968 -0.013104943558573723 
20660829 0 12 9 15 11 3 3 1 4 6 3 1 2 2 12 4 6 -0.2333984375 0.02294921875 0.97119140625 -0.9800000190734863 3.569999933242798 -0.699999988079071 222 -0.06548798829317093 -0.02768978476524353 
20660837 0 11 12 15 11 3 3 1 4 6 3 1 2 2 12 5 6 -0.2275390625 0.017578125 0.97021484375 -1.190000057220459 3.5 -0.699999988079071 229 -0.06669237464666367 -0.033496756106615067 
20653024 1 16 17 22 22 14 7 3 8 4 1 2 3 8 15 0 3 -0.22412109375 -0.0009765625 0.97412109375 -1.190000057220459 -6.230000019073486 1.6800000667572021 351 -0.12853601574897766 -0.06482800096273422 
20653034 1 15 17 23 22 14 6 2 8 4 1 1 2 9 14 0 4 -0.22412109375 -0.0009765625 0.97412109375 -1.190000057220459 -6.230000019073486 1.6800000667572021 342 -0.13404378294944763 -0.06912165880203247 
20660847 0 12 12 16 11 3 2 1 3 6 3 2 2 1 12 5 7 -0.232421875 0.01953125 0.96484375 -1.3300000429153442 3.640000104904175 -0.7699999809265137 229 -0.06895037740468979 -0.02130156010389328 
20653044 1 16 17 21 22 13 7 3 9 4 1 1 1 11 15 0 5 -0.2216796875 -0.005859375 0.966796875 -1.0499999523162842 -6.300000190734863 1.6800000667572021 351 -0.1249055489897728 -0.07510631531476974 
20660857 0 12 12 16 10 3 2 1 3 6 4 1 2 1 12 5 6 -0.22607421875 0.01708984375 0.96728515625 -1.399999976158142 3.5 -0.9100000262260437 226 -0.06876227259635925 -0.015519852750003338 
20660869 0 12 10 16 10 3 2 1 3 6 3 1 2 1 12 4 6 -0.2275390625 0.017578125 0.9638671875 -1.4700000286102295 3.2200000286102295 -0.8400000333786011 217 -0.07070610672235489 -0.012723743915557861 
20653056 1 14 17 20 21 14 8 3 9 4 1 2 1 10 15 0 4 -0.2216796875 -0.00390625 0.96875 -0.9800000190734863 -6.369999885559082 1.6800000667572021 345 -0.12008797377347946 -0.07537713646888733 
20653064 1 13 17 21 20 14 7 3 8 4 1 2 2 8 14 0 4 -0.22021484375 -0.0029296875 0.96826171875 -0.8400000333786011 -7.420000076293945 1.8200000524520874 333 -0.12302141636610031 -0.06798048317432404 
20660877 0 11 10 15 11 3 3 1 3 6 3 2 2 1 11 4 6 -0.2294921875 0.01220703125 0.962890625 -1.6800000667572021 3.3600001335144043 -0.9800000190734863 217 -0.06930583715438843 -0.02352687157690525 
20653074 1 13 16 23 21 14 7 3 11 4 1 1 3 8 14 0 3 -0.22900390625 -0.0009765625 0.97412109375 -0.8400000333786011 -7.349999904632568 1.8200000524520874 348 -0.12303956598043442 -0.07628113031387329 
20653084 1 13 16 21 21 16 7 2 11 4 1 1 3 8 13 0 3 -0.2236328125 -0.00146484375 0.9755859375 -0.7699999809265137 -6.650000095367432 1.75 343 -0.12607131898403168 -0.08142337203025818 
20660887 0 11 10 15 11 3 3 1 3 6 3 2 1 1 12 3 6 -0.2236328125 0.01708984375 0.96533203125 -1.75 3.2200000286102295 -1.1200000047683716 214 -0.07341165840625763 -0.017967183142900467 
20660897 0 11 10 16 11 3 2 1 3 6 3 2 2 1 12 5 6 -0.2294921875 0.02294921875 0.96875 -1.4700000286102295 3.2899999618530273 -0.9100000262260437 222 -0.06119474396109581 -0.01829412393271923 
20660909 0 11 9 16 11 3 2 1 3 7 3 2 2 1 12 4 6 -0.232421875 0.015625 0.96923828125 -1.3300000429153442 3.2899999618530273 -0.8400000333786011 220 -0.058619797229766846 -0.012201479636132717 
20660917 0 11 9 16 11 3 3 1 4 7 4 2 2 1 12 3 6 -0.22412109375 0.0166015625 0.96630859375 -1.1200000047683716 3.3600001335144043 -0.699999988079071 226 -0.0607687383890152 -0.019361136481165886 
20660927 0 11 9 16 12 3 3 1 4 6 3 2 2 2 12 4 6 -0.22900390625 0.0166015625 0.96875 -0.9800000190734863 3.7799999713897705 -0.8400000333786011 228 -0.06360073387622833 -0.03089972212910652 
20653096 1 16 18 23 20 15 7 3 10 4 1 1 3 12 13 0 3 -0.22607421875 -0.0029296875 0.96923828125 -0.49000000953674316 -6.230000019073486 1.8200000524520874 362 -0.12833359837532043 -0.07854148745536804 
20653104 1 15 18 23 20 13 7 3 9 4 1 1 2 10 13 1 3 -0.2236328125 -0.005859375 0.9609375 -0.21000000834465027 -5.880000114440918 1.8200000524520874 347 -0.12970362603664398 -0.07281967252492905 
20653114 1 15 18 24 20 14 7 3 11 4 1 1 2 13 13 0 3 -0.224609375 0.00048828125 0.97412109375 -0.3499999940395355 -5.599999904632568 1.8200000524520874 363 -0.12701824307441711 -0.08321718871593475 
20653124 1 14 17 23 21 15 7 3 11 4 1 2 2 14 13 0 3 -0.22412109375 0.0029296875 0.96142578125 -0.3499999940395355 -5.53000020980835 1.75 365 -0.11974453926086426 -0.08745180070400238 
20653136 1 13 18 24 21 14 7 3 10 3 1 1 3 12 13 1 5 -0.224609375 -0.00048828125 0.96337890625 -0.3499999940395355 -5.949999809265137 1.9600000381469727 359 -0.12121574580669403 -0.08764879405498505 
20653144 1 12 20 23 22 13 7 3 9 3 1 1 3 12 12 0 4 -0.220703125 -0.00146484375 0.96630859375 -0.49000000953674316 -6.300000190734863 2.0999999046325684 349 -0.13241223990917206 -0.09096033871173859 
20660937 0 11 10 15 12 4 2 1 4 6 3 2 2 2 12 3 7 -0.232421875 0.015625 0.9677734375 -0.8400000333786011 3.7100000381469727 -0.8400000333786011 226 -0.06700783222913742 -0.03084244765341282 
20660949 0 11 10 16 12 3 2 1 4 6 3 2 2 2 12 3 6 -0.23046875 0.0185546875 0.97021484375 -0.7699999809265137 3.430000066757202 -0.8400000333786011 225 -0.07098521292209625 -0.02893739752471447 
20660957 0 11 12 16 12 3 2 1 4 5 3 2 2 1 12 3 7 -0.2294921875 0.01953125 0.96826171875 -0.699999988079071 2.940000057220459 -0.6299999952316284 225 -0.0815325379371643 -0.03327854722738266 
20653154 1 13 20 24 23 13 7 3 9 3 1 1 3 12 12 0 4 -0.22705078125 -0.00048828125 0.96630859375 -0.5600000023841858 -6.789999961853027 2.240000009536743 357 -0.1362506002187729 -0.08928728848695755 
20660967 0 12 12 16 12 4 2 2 5 6 3 2 2 1 12 3 6 -0.224609375 0.01708984375 0.962890625 -0.699999988079071 2.6600000858306885 -0.6299999952316284 239 -0.07988465577363968 -0.026746157556772232 
20653164 1 14 18 24 23 13 7 3 9 3 1 1 2 10 12 0 5 -0.220703125 -0.00048828125 0.97021484375 -0.6299999952316284 -7.139999866485596 2.309999942779541 350 -0.1387750506401062 -0.08215605467557907 
20660977 0 12 12 16 12 3 2 1 5 6 4 3 2 1 11 3 4 -0.2294921875 0.01953125 0.9677734375 -0.7699999809265137 2.240000009536743 -0.699999988079071 233 -0.08422239869832993 -0.030351687222719193 
20660989 0 12 10 16 14 3 3 1 5 6 3 2 2 2 11 4 5 -0.22802734375 0.0244140625 0.96533203125 -1.1200000047683716 2.0299999713897705 -0.699999988079071 237 -0.0802479237318039 -0.04031996428966522 
20653176 1 14 18 22 22 12 8 3 9 4 1 1 2 8 12 0 3 -0.220703125 -0.0029296875 0.96630859375 -0.699999988079071 -7.349999904632568 2.240000009536743 339 -0.13978010416030884 -0.07682520896196365 
20653184 1 13 18 23 21 14 9 3 8 3 1 1 2 8 12 0 5 -0.22216796875 -0.00048828125 0.9658203125 -0.6299999952316284 -7.420000076293945 2.1700000762939453 340 -0.13879309594631195 -0.07678121328353882 
20653194 1 13 19 23 21 13 8 3 9 2 1 1 3 8 12 1 5 -0.21826171875 0.00341796875 0.96533203125 -0.5600000023841858 -6.789999961853027 1.9600000381469727 342 -0.13637259602546692 -0.08476527035236359 
20653204 1 12 18 21 21 14 7 3 9 3 1 1 3 8 13 0 5 -0.21875 0.001953125 0.966796875 -0.5600000023841858 -6.300000190734863 1.8899999856948853 335 -0.12777799367904663 -0.08106807619333267 
20660997 0 12 12 16 14 4 4 1 5 5 3 2 1 2 11 3 6 -0.22607421875 0.01953125 0.97021484375 -1.1200000047683716 2.0299999713897705 -0.6299999952316284 240 -0.0970812439918518 -0.04623120278120041 
20661007 0 12 13 18 14 4 3 1 5 5 3 2 1 1 11 2 6 -0.2275390625 0.01806640625 0.96240234375 -0.8400000333786011 2.380000114440918 -0.699999988079071 240 -0.11017094552516937 -0.038247235119342804 
20661017 0 12 12 17 14 3 3 1 5 5 3 2 2 2 11 2 6 -0.2197265625 0.01513671875 0.96484375 -0.5600000023841858 2.870000123977661 -0.699999988079071 238 -0.1000409722328186 -0.04570790007710457 
20661029 0 13 12 18 14 4 4 1 5 5 3 2 2 2 11 3 6 -0.220703125 0.02001953125 0.97265625 -0.42000001668930054 3.3600001335144043 -0.699999988079071 250 -0.10047303885221481 -0.04440257325768471 
20661037 0 13 12 17 14 3 4 1 5 5 3 2 2 2 10 3 6 -0.22412109375 0.0205078125 0.96728515625 -0.3499999940395355 3.569999933242798 -0.699999988079071 243 -0.1026078388094902 -0.04868689179420471 
20653216 1 15 18 21 22 16 9 3 9 4 1 1 2 9 13 0 5 -0.22021484375 -0.00048828125 0.96875 -0.42000001668930054 -6.090000152587891 1.8200000524520874 358 -0.13207097351551056 -0.07667465507984161 
20653224 1 15 18 22 22 14 10 3 9 4 1 2 2 8 12 0 3 -0.22509765625 -0.00537109375 0.970703125 -0.5600000023841858 -5.949999809265137 1.8899999856948853 354 -0.13903646171092987 -0.07664340734481812 
20653234 1 14 17 22 22 14 11 3 9 2 1 1 2 8 14 0 2 -0.2236328125 0.0009765625 0.96875 -0.5600000023841858 -5.949999809265137 1.8200000524520874 346 -0.14057698845863342 -0.08085639774799347 
20661047 0 13 12 16 14 3 4 1 5 5 3 2 2 2 11 3 6 -0.22412109375 0.0205078125 0.96728515625 -0.3499999940395355 3.640000104904175 -0.699999988079071 242 -0.09673742204904556 -0.04831617698073387 
20653244 1 14 18 21 20 14 10 3 9 2 1 1 2 9 14 0 3 -0.21728515625 0.00390625 0.96630859375 -0.6299999952316284 -6.090000152587891 1.6800000667572021 341 -0.13545291125774384 -0.0822148397564888 
20661057 0 13 12 18 13 3 3 1 5 6 3 2 2 2 11 3 6 -0.2255859375 0.017578125 0.970703125 -0.5600000023841858 3.640000104904175 -0.699999988079071 245 -0.0934298187494278 -0.03743484243750572 
20653256 1 13 19 20 23 13 10 3 9 3 1 2 2 8 13 0 3 -0.22119140625 0.0029296875 0.96533203125 -0.7699999809265137 -6.019999980926514 1.5399999618530273 345 -0.13671860098838806 -0.0858841985464096 
20653264 1 15 19 21 23 12 11 3 8 4 0 2 3 7 15 0 5 -0.2197265625 0.001953125 0.9716796875 -1.0499999523162842 -6.090000152587891 1.5399999618530273 356 -0.1316678524017334 -0.07739090919494629 
20661069 0 13 12 19 13 4 2 1 5 6 3 2 2 2 11 3 6 -0.2197265625 0.01513671875 0.962890625 -0.7699999809265137 3.569999933242798 -0.7699999809265137 248 -0.09493403881788254 -0.03276697173714638 
20661077 0 13 12 18 13 4 3 1 5 4 3 2 2 2 12 3 6 -0.22607421875 0.01611328125 0.96826171875 -1.2599999904632568 3.9200000762939453 -0.9800000190734863 244 -0.09829110652208328 -0.0423484705388546 
20653274 1 15 19 21 22 14 11 3 11 3 0 1 3 7 15 0 6 -0.2197265625 0.00341796875 0.96533203125 -1.2599999904632568 -5.949999809265137 1.4700000286102295 365 -0.13094143569469452 -0.08689635246992111 
20661087 0 13 12 18 13 4 3 1 6 5 3 2 2 1 11 3 7 -0.22607421875 0.01611328125 0.96826171875 -1.2599999904632568 3.9200000762939453 -0.9800000190734863 248 -0.09667116403579712 -0.04315344989299774 
20653284 1 14 19 22 23 15 10 3 11 3 0 1 2 8 15 1 5 -0.22265625 0.00048828125 0.96875 -1.399999976158142 -5.809999942779541 1.3300000429153442 368 -0.12974219024181366 -0.08546897023916245 
20653296 1 13 19 21 22 14 10 3 11 3 1 2 2 10 15 1 5 -0.2216796875 -0.001953125 0.970703125 -1.5399999618530273 -5.53000020980835 1.190000057220459 367 -0.11801712214946747 -0.09130688011646271 
