time side pressure1 pressure2 pressure3 pressure4 pressure5 pressure6 pressure7 pressure8 pressure9 pressure10 pressure11 pressure12 pressure13 pressure14 pressure15 pressure16 acc1 acc2 acc3 ang1 ang2 ang3 totalForce cop1 cop2 
19299062 0 0 0 0 0 0 0 1 5 38 35 31 21 18 55 19 19 -0.35888671875 0.13623046875 0.99169921875 -8.260000228881836 148.1199951171875 -7.0 556 0.2774926424026489 -0.0031220356468111277 
19291312 1 13 22 6 21 0 0 1 1 0 0 0 0 0 0 0 0 0.61474609375 -0.0205078125 2.40380859375 19.18000030517578 195.5800018310547 -33.18000030517578 152 -0.3333873152732849 -0.1008981466293335 
19291320 1 21 27 17 26 0 0 1 1 0 0 0 0 0 0 0 0 -0.00927734375 0.6396484375 0.591796875 -12.109999656677246 178.14999389648438 -44.17000198364258 222 -0.33212557435035706 -0.06905708461999893 
19291330 1 26 30 23 26 0 0 1 1 0 0 0 0 1 0 0 0 -0.00927734375 0.6396484375 0.591796875 -12.109999656677246 178.14999389648438 -44.17000198364258 258 -0.3296251893043518 -0.05688276141881943 
19299074 0 0 0 0 0 0 0 1 5 38 35 31 20 16 55 19 19 -0.2890625 0.103515625 1.12548828125 -8.680000305175781 170.52000427246094 -9.800000190734863 549 0.27858492732048035 0.001492997631430626 
19299082 0 0 0 0 0 0 0 1 4 38 35 31 20 15 55 19 19 -0.35546875 0.10498046875 1.1474609375 -11.0600004196167 190.5399932861328 -13.230000495910645 544 0.28084227442741394 0.0057049961760640144 
19299092 0 0 0 0 0 0 0 2 3 38 35 31 19 14 56 19 19 -0.44482421875 0.1220703125 1.11767578125 -12.670000076293945 210.13999938964844 -16.520000457763672 541 0.28265032172203064 0.013469229452311993 
19291340 1 30 33 24 27 0 1 1 1 0 0 0 0 1 0 0 0 -0.37451171875 0.5634765625 1.5 -5.460000038146973 205.72999572753906 -20.020000457763672 281 -0.3315393626689911 -0.05583643168210983 
19299102 0 0 0 0 0 0 0 2 2 37 35 30 16 13 55 19 20 -0.544921875 0.09375 1.1044921875 -13.300000190734863 227.85000610351562 -19.739999771118164 523 0.2862008512020111 0.01996854692697525 
19291352 1 33 37 26 27 0 1 0 1 0 0 0 0 2 0 0 0 -0.60302734375 0.3125 1.50927734375 4.269999980926514 196.4199981689453 -1.6800000667572021 300 -0.3359611928462982 -0.058728739619255066 
19291360 1 35 38 27 29 0 2 0 2 0 0 0 1 2 0 0 0 -0.65869140625 0.23681640625 2.3125 -35.97999954223633 186.05999755859375 -17.079999923706055 323 -0.3271866738796234 -0.06539261341094971 
19299114 0 0 0 0 0 0 0 2 2 36 35 29 15 11 55 19 19 -0.67333984375 0.08544921875 1.07958984375 -16.239999771118164 247.1699981689453 -22.610000610351562 509 0.2877679467201233 0.025196753442287445 
19299122 0 0 0 0 0 0 0 3 2 35 35 29 14 11 54 19 20 -0.69873046875 0.1181640625 1.0419921875 -18.40999984741211 269.989990234375 -24.920000076293945 507 0.28660812973976135 0.025327812880277634 
19291370 1 35 39 29 31 1 9 0 4 0 0 0 1 3 0 0 0 -0.65869140625 0.23681640625 2.3125 -35.97999954223633 186.05999755859375 -17.079999923706055 364 -0.30778768658638 -0.083469457924366 
19299132 0 0 1 0 0 0 0 3 1 35 35 28 13 11 53 19 20 -0.74755859375 0.19482421875 1.0966796875 -18.059999465942383 298.54998779296875 -27.299999237060547 499 0.2859063148498535 0.029063552618026733 
19291380 1 34 39 31 32 2 11 1 6 0 0 0 1 3 2 0 0 -0.5986328125 0.2548828125 1.9423828125 -63.06999969482422 145.80999755859375 -11.130000114440918 391 -0.2874642312526703 -0.08473415672779083 
19299142 0 0 1 0 0 0 0 4 1 31 35 26 13 10 52 19 19 -0.755859375 0.1044921875 1.259765625 -14.279999732971191 328.92999267578125 -28.770000457763672 480 0.2855261266231537 0.028269359841942787 
19291393 1 33 38 29 32 2 14 1 9 0 0 0 1 4 2 0 0 -0.60986328125 0.09619140625 1.25439453125 -55.15999984741211 114.37999725341797 -0.699999988079071 401 -0.2744455635547638 -0.10101854056119919 
19291400 1 32 36 31 32 3 18 1 13 0 0 1 1 7 1 0 0 -0.3193359375 -0.01025390625 1.10888671875 -22.329999923706055 82.31999969482422 1.8899999856948853 433 -0.2543397843837738 -0.11797501146793365 
19299154 0 0 0 0 0 0 0 6 1 28 29 23 11 10 50 18 19 -1.04443359375 -0.025390625 1.6435546875 -7.0 358.9599914550781 -24.010000228881836 444 0.2877047657966614 0.03158127889037132 
19299162 0 0 0 0 0 0 0 7 0 25 24 19 10 10 48 16 19 -1.26220703125 0.1123046875 1.83251953125 11.130000114440918 383.4599914550781 -9.520000457763672 402 0.2898912727832794 0.036119647324085236 
19291410 1 30 34 29 31 6 21 1 16 0 0 1 1 10 0 0 0 -0.2314453125 -0.01025390625 1.23388671875 -22.329999923706055 82.31999969482422 1.8899999856948853 445 -0.23858067393302917 -0.13359063863754272 
19299172 0 0 0 0 0 0 0 7 0 21 21 14 9 9 45 15 16 -1.32373046875 0.2236328125 2.23046875 44.310001373291016 392.9800109863281 6.090000152587891 354 0.2918466329574585 0.03987269848585129 
19299182 0 0 0 0 0 0 0 5 0 19 17 11 8 9 40 15 15 -1.20556640625 -0.0126953125 2.3603515625 95.34000396728516 390.80999755859375 21.06999969482422 311 0.29693543910980225 0.03338261693716049 
19291420 1 29 33 29 31 6 23 2 19 0 0 1 2 12 0 0 0 -0.134765625 0.15185546875 1.119140625 -18.270000457763672 49.97999954223633 3.3600001335144043 466 -0.222767636179924 -0.14276811480522156 
19291432 1 28 32 28 31 6 25 3 22 0 1 1 3 12 2 0 0 -0.2216796875 0.10986328125 1.12451171875 -18.1299991607666 35.349998474121094 4.130000114440918 487 -0.20392856001853943 -0.14619019627571106 
19299194 0 0 0 0 0 0 0 4 0 17 12 8 7 7 35 14 13 -1.26806640625 -0.17431640625 2.22998046875 107.44999694824219 385.9800109863281 21.139999389648438 262 0.30207130312919617 0.03736582770943642 
19291440 1 27 31 28 31 9 29 3 24 0 0 1 3 12 2 0 0 -0.0703125 0.142578125 1.09814453125 -16.729999542236328 23.100000381469727 3.2200000286102295 504 -0.19936493039131165 -0.15108034014701843 
19299202 0 0 0 0 0 0 0 3 0 16 10 7 6 6 30 13 10 -0.96875 -0.0439453125 2.541015625 91.13999938964844 381.8500061035156 10.989999771118164 228 0.3034978210926056 0.04109228774905205 
19299212 0 0 0 0 0 0 0 2 0 14 8 6 5 6 25 9 7 -0.83544921875 0.2841796875 2.4306640625 73.91999816894531 358.67999267578125 -8.960000038146973 186 0.30076202750205994 0.04199253395199776 
19291450 1 26 31 28 31 9 29 3 26 0 0 1 3 16 1 0 2 -0.275390625 0.10595703125 0.978515625 -18.200000762939453 16.030000686645508 1.6100000143051147 518 -0.18984217941761017 -0.16231386363506317 
19291460 1 25 30 28 30 7 29 3 29 0 1 0 2 18 1 0 2 -0.2734375 0.11865234375 1.01220703125 -20.020000457763672 10.220000267028809 0.7699999809265137 517 -0.18355493247509003 -0.17089341580867767 
19299222 0 0 0 0 0 0 0 1 0 12 6 4 4 5 15 5 5 -0.2763671875 0.45068359375 2.23974609375 72.02999877929688 346.6400146484375 -27.09000015258789 130 0.29151129722595215 0.040591876953840256 
19291472 1 25 29 27 31 7 30 3 30 0 1 1 3 20 2 0 3 -0.4189453125 0.0595703125 0.96337890625 -17.079999923706055 5.389999866485596 -0.7699999809265137 533 -0.1717597395181656 -0.17587560415267944 
19299234 0 0 0 0 0 0 0 1 0 8 4 2 2 2 12 2 2 0.263671875 0.4609375 2.33056640625 98.62999725341797 355.4599914550781 -43.119998931884766 81 0.2952844500541687 0.08833931386470795 
19299242 0 0 0 0 0 0 0 0 0 5 3 1 1 1 6 1 1 0.68701171875 0.18603515625 1.99755859375 139.22999572753906 338.0299987792969 -67.9000015258789 44 0.0 0.0 
19291480 1 24 29 27 31 7 31 3 31 0 1 2 3 21 3 0 3 -0.31396484375 0.0908203125 0.9990234375 -13.230000495910645 1.5399999618530273 -0.42000001668930054 543 -0.16453568637371063 -0.17845705151557922 
19291490 1 24 28 26 30 10 32 3 32 0 1 1 3 20 3 1 3 -0.2978515625 0.0810546875 0.951171875 -11.480000495910645 -0.14000000059604645 -1.0499999523162842 548 -0.16137178242206573 -0.17684306204319 
19291500 1 23 28 26 30 10 32 4 34 0 2 2 3 23 3 0 4 -0.2548828125 0.06005859375 0.95947265625 -9.59000015258789 -1.6800000667572021 -0.8400000333786011 565 -0.15147893130779266 -0.18054689466953278 
19291513 1 21 27 26 30 9 32 4 35 0 1 2 3 24 3 0 5 -0.2099609375 0.07421875 0.99658203125 -10.5 -2.450000047683716 -1.3300000429153442 560 -0.14698995649814606 -0.18777461349964142 
19291520 1 21 27 26 30 10 31 4 35 0 2 2 4 25 2 0 6 -0.1826171875 0.08642578125 0.9755859375 -11.199999809265137 -2.6600000858306885 -2.0299999713897705 566 -0.14342457056045532 -0.188197523355484 
19299252 0 0 0 0 0 0 0 0 0 3 2 1 1 0 5 0 0 0.15625 0.39794921875 1.8603515625 120.19000244140625 304.8500061035156 -102.41000366210938 28 0.0 0.0 
19299264 0 0 0 0 0 0 0 0 0 3 2 1 1 0 5 0 0 0.69677734375 0.53759765625 3.12939453125 99.81999969482422 155.6800079345703 -102.41000366210938 28 0.0 0.0 
19291530 1 20 26 25 29 10 31 4 35 0 2 1 4 25 2 1 5 -0.09228515625 0.1337890625 0.99072265625 -12.600000381469727 -3.569999933242798 -2.1700000762939453 556 -0.1404011845588684 -0.19022583961486816 
19299274 0 0 0 0 0 0 0 0 0 2 2 1 0 1 4 0 1 0.56005859375 0.380859375 2.5625 58.099998474121094 20.440000534057617 -75.94999694824219 24 0.0 0.0 
19299282 0 0 0 0 0 0 0 0 0 2 2 1 0 0 3 1 1 0.54736328125 0.2197265625 1.572265625 -1.3300000429153442 -67.05999755859375 -45.5 23 0.0 0.0 
19299293 0 0 0 0 0 0 0 0 0 2 1 1 1 0 2 0 0 0.392578125 0.1962890625 1.02685546875 -52.36000061035156 -105.3499984741211 -24.149999618530273 17 0.0 0.0 
19299302 0 0 0 0 0 0 0 0 0 2 1 2 1 0 3 0 0 0.345703125 0.2431640625 0.7353515625 -75.18000030517578 -116.4800033569336 -12.460000038146973 21 0.0 0.0 
19291543 1 19 25 24 29 10 31 3 36 1 1 1 4 26 3 1 5 -0.27783203125 0.1103515625 0.94189453125 -15.190000534057617 -2.940000057220459 -3.3600001335144043 553 -0.13465549051761627 -0.1951407492160797 
19291552 1 17 23 24 27 11 32 3 36 0 2 2 4 28 3 1 6 -0.2724609375 0.1015625 0.951171875 -18.270000457763672 -4.269999980926514 -4.269999980926514 551 -0.12445630133152008 -0.200168177485466 
19291561 1 17 22 23 26 11 31 3 36 1 2 2 6 29 5 1 8 -0.42724609375 0.01904296875 0.8876953125 -20.3700008392334 -5.320000171661377 -4.900000095367432 558 -0.10994447767734528 -0.1982569396495819 
19299314 0 0 0 0 0 0 0 0 0 1 2 2 0 0 3 0 0 0.33203125 0.26513671875 0.69384765625 -66.56999969482422 -121.66000366210938 -4.96999979019165 18 0.0 0.0 
19299322 0 0 0 0 0 0 0 0 0 1 2 1 0 1 2 0 0 0.3369140625 0.00927734375 0.98388671875 -30.239999771118164 -157.2899932861328 -0.49000000953674316 16 0.0 0.0 
19291571 1 16 20 22 26 11 31 3 36 1 1 3 6 30 5 1 8 -0.29833984375 0.0595703125 0.93115234375 -20.719999313354492 -8.470000267028809 -4.690000057220459 551 -0.10465942323207855 -0.2028835266828537 
19291580 1 14 19 20 26 10 30 3 36 1 2 3 7 31 6 2 8 -0.2568359375 0.04833984375 0.9599609375 -18.270000457763672 -10.920000076293945 -4.480000019073486 545 -0.09102098643779755 -0.2076626569032669 
19299332 0 0 0 0 0 0 0 0 0 2 2 1 0 1 2 0 0 0.3369140625 0.00927734375 0.98388671875 -30.239999771118164 -157.2899932861328 -0.49000000953674316 19 0.0 0.0 
19299342 0 0 0 0 0 0 0 0 0 2 1 1 0 0 2 0 0 0.3154296875 -0.06396484375 1.0244140625 -33.11000061035156 -186.75999450683594 -5.039999961853027 15 0.0 0.0 
19291592 1 15 18 19 25 9 29 4 36 1 2 3 8 33 6 1 9 -0.2001953125 0.0751953125 0.96142578125 -13.230000495910645 -12.739999771118164 -3.8499999046325684 544 -0.08579517155885696 -0.20886792242527008 
19291601 1 15 16 17 24 8 29 4 36 2 3 3 9 35 7 1 10 -0.224609375 0.04443359375 0.92041015625 -8.75 -12.880000114440918 -3.9200000762939453 544 -0.071150042116642 -0.21040630340576172 
19299354 0 0 1 1 0 0 0 0 0 2 1 1 0 0 2 0 0 0.2802734375 -0.0478515625 1.05322265625 -39.970001220703125 -216.22999572753906 -11.480000495910645 19 0.0 0.0 
19299362 0 0 0 0 0 0 0 0 0 2 1 1 0 0 2 0 0 0.162109375 0.009765625 1.068359375 -26.739999771118164 -271.25 -26.040000915527344 15 0.0 0.0 
19291610 1 13 15 16 22 7 29 4 35 2 2 3 9 36 7 1 12 -0.19580078125 0.02197265625 0.95556640625 -3.7100000381469727 -10.989999771118164 -3.990000009536743 526 -0.062355153262615204 -0.21754801273345947 
19291621 1 12 13 13 20 8 28 4 35 2 2 3 9 35 7 2 12 -0.1103515625 0.08251953125 0.9560546875 1.399999976158142 -5.949999809265137 -3.7799999713897705 507 -0.05107894167304039 -0.22080117464065552 
19299372 0 0 0 0 0 0 0 0 0 2 1 1 0 0 2 0 0 0.07275390625 0.01318359375 1.078125 -9.100000381469727 -297.5 -33.459999084472656 15 0.0 0.0 
19299382 0 0 0 0 0 0 0 0 0 1 1 1 0 0 2 0 0 -0.03955078125 0.00439453125 1.09814453125 7.559999942779541 -321.5799865722656 -39.689998626708984 12 0.0 0.0 
19291633 1 12 13 13 18 7 27 4 34 2 3 6 10 37 9 2 12 -0.31494140625 0.056640625 0.92333984375 5.039999961853027 0.699999988079071 -4.340000152587891 514 -0.03650171309709549 -0.21713776886463165 
19291641 1 11 11 12 17 7 27 4 34 2 3 6 11 38 9 2 14 -0.27001953125 0.0810546875 0.9248046875 6.369999885559082 6.159999847412109 -4.269999980926514 509 -0.025355489924550056 -0.22237089276313782 
19299395 0 0 0 0 0 0 0 0 0 1 1 1 0 0 2 0 0 -0.16357421875 -0.00537109375 1.10107421875 18.969999313354492 -340.760009765625 -42.42000198364258 12 0.0 0.0 
19291651 1 10 10 12 16 7 25 3 34 1 3 6 10 38 9 3 15 -0.2255859375 0.044921875 0.96142578125 5.039999961853027 9.65999984741211 -3.7799999713897705 492 -0.019748372957110405 -0.22918516397476196 
19299402 0 0 0 0 0 0 0 0 0 1 1 1 0 0 3 0 0 -0.25244140625 -0.0048828125 1.05224609375 20.510000228881836 -354.54998779296875 -41.15999984741211 14 0.0 0.0 
19299412 0 0 0 0 0 0 0 0 0 2 1 1 0 0 2 0 0 -0.31103515625 0.03662109375 1.0185546875 15.609999656677246 -360.1499938964844 -36.189998626708984 15 0.0 0.0 
19291661 1 9 10 10 15 6 25 3 34 2 3 8 11 38 12 4 15 -0.26220703125 0.0537109375 0.962890625 3.430000066757202 11.829999923706055 -3.2200000286102295 498 -0.0012347812298685312 -0.22624994814395905 
19299422 0 0 0 0 0 0 0 0 0 2 1 1 0 0 2 0 0 -0.3798828125 0.07275390625 0.998046875 15.329999923706055 -358.82000732421875 -28.06999969482422 15 0.0 0.0 
19299434 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 -0.43798828125 0.1201171875 1.01123046875 24.71000099182129 -352.239990234375 -18.760000228881836 6 0.0 0.0 
19291673 1 8 10 9 13 6 24 3 34 2 4 10 17 39 14 6 15 -0.294921875 0.05615234375 0.96826171875 2.240000009536743 10.569999694824219 -3.3600001335144043 518 0.022057482972741127 -0.22521309554576874 
19291681 1 8 9 8 13 6 23 3 33 3 4 10 19 40 14 6 17 -0.26904296875 0.06201171875 0.95654296875 1.4700000286102295 7.210000038146973 -2.870000123977661 520 0.031577665358781815 -0.22475425899028778 
19291691 1 8 8 8 14 5 22 3 33 3 4 10 19 41 17 6 18 -0.28125 0.06982421875 0.94091796875 4.130000114440918 6.440000057220459 -3.5 524 0.03904267027974129 -0.22274847328662872 
19299442 0 0 0 0 1 0 0 0 0 0 1 0 0 0 3 0 0 -0.5185546875 0.130859375 1.126953125 40.459999084472656 -342.7200012207031 -9.65999984741211 11 0.0 0.0 
19291701 1 9 10 9 13 4 21 3 33 2 4 10 22 43 17 6 18 -0.26806640625 0.0498046875 0.94921875 7.559999942779541 6.019999980926514 -3.5 534 0.03727748617529869 -0.22598297894001007 
19299452 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 0 0 -0.623046875 0.13134765625 1.2841796875 56.90999984741211 -332.3600158691406 -2.309999942779541 11 0.0 0.0 
19299462 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 -0.7587890625 0.17724609375 1.50048828125 69.0199966430664 -322.4200134277344 4.690000057220459 8 0.0 0.0 
19299474 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 -0.90478515625 0.279296875 1.73388671875 73.29000091552734 -313.25 16.8700008392334 10 0.0 0.0 
19299482 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 -1.07177734375 0.39794921875 2.0322265625 72.5199966430664 -308.489990234375 39.7599983215332 10 0.0 0.0 
19291713 1 9 10 9 12 5 20 3 32 2 4 11 22 44 19 8 17 -0.125 0.07080078125 0.93994140625 12.600000381469727 9.380000114440918 -2.1700000762939453 540 0.04583200067281723 -0.21934570372104645 
19291721 1 8 9 8 10 4 18 3 32 2 4 13 22 44 22 9 18 -0.25244140625 0.05810546875 0.9267578125 17.56999969482422 15.119999885559082 -2.240000009536743 535 0.06490296125411987 -0.21757496893405914 
19291731 1 8 10 7 9 4 18 3 32 3 4 16 25 44 22 11 18 -0.26513671875 0.10302734375 0.96484375 20.020000457763672 19.040000915527344 -2.0999999046325684 554 0.07416882365942001 -0.2146172672510147 
19299492 0 0 0 0 0 0 0 0 0 0 0 1 0 0 5 0 0 -1.30322265625 0.45068359375 2.21240234375 68.04000091552734 -314.0899963378906 72.16999816894531 12 0.0 0.0 
19291741 1 8 9 7 10 3 16 3 31 3 4 19 26 46 24 11 20 -0.34521484375 0.0673828125 0.890625 17.360000610351562 24.639999389648438 -0.5600000023841858 563 0.0846099853515625 -0.21301981806755066 
19299502 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 -1.5966796875 0.458984375 2.17041015625 54.31999969482422 -320.95001220703125 104.2300033569336 10 0.0 0.0 
19299515 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 -1.8525390625 0.47802734375 2.134765625 35.84000015258789 -321.8600158691406 126.06999969482422 11 0.0 0.0 
19299522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 -2.0595703125 0.31103515625 2.09765625 32.970001220703125 -326.54998779296875 136.0800018310547 8 0.0 0.0 
19291753 1 7 8 7 11 3 14 3 31 2 4 19 27 45 27 12 21 -0.3154296875 0.08056640625 0.947265625 16.8700008392334 25.760000228881836 -2.799999952316284 563 0.09368675202131271 -0.21173180639743805 
19291761 1 7 7 6 10 3 13 2 30 3 4 21 28 44 29 13 21 -0.33642578125 0.0810546875 0.990234375 15.470000267028809 28.84000015258789 -3.9200000762939453 561 0.10655197501182556 -0.20744316279888153 
19291771 1 6 7 4 9 2 11 2 30 3 4 21 30 46 31 15 22 -0.27001953125 0.083984375 0.92822265625 14.5600004196167 31.010000228881836 -3.430000066757202 563 0.12373808026313782 -0.21105173230171204 
19291781 1 7 6 4 9 2 11 2 29 3 4 24 31 46 32 15 22 -0.32861328125 0.05615234375 0.958984375 16.170000076293945 32.689998626708984 -5.460000038146973 571 0.12700234353542328 -0.20662008225917816 
19291793 1 7 7 5 9 3 11 2 29 4 5 27 33 46 34 16 23 -0.2802734375 0.07666015625 0.955078125 12.180000305175781 34.15999984741211 -3.9200000762939453 603 0.1287619173526764 -0.19752046465873718 
19299533 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 -2.29638671875 -0.13720703125 1.87548828125 47.810001373291016 -334.3900146484375 133.49000549316406 10 0.0 0.0 
19299543 0 0 0 0 0 0 0 0 0 0 0 1 1 0 4 0 0 -2.5146484375 -0.62939453125 1.5712890625 51.52000045776367 -333.1300048828125 118.86000061035156 13 0.0 0.0 
19299554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 -2.64111328125 -0.734375 1.33154296875 30.59000015258789 -319.8299865722656 96.66999816894531 8 0.0 0.0 
19291801 1 6 7 5 9 3 10 2 28 4 6 29 33 47 34 16 25 -0.15380859375 0.11083984375 0.990234375 10.220000267028809 35.4900016784668 -3.1500000953674316 606 0.13509011268615723 -0.19696879386901855 
19291811 1 6 7 4 9 3 9 2 27 5 8 30 33 47 36 17 25 -0.30517578125 0.0859375 0.9580078125 9.520000457763672 38.63999938964844 -3.7100000381469727 614 0.14335066080093384 -0.18928644061088562 
19291821 1 5 6 4 8 2 8 2 26 6 10 31 34 46 38 19 25 -0.3212890625 0.1171875 0.98388671875 9.869999885559082 43.2599983215332 -4.269999980926514 618 0.15779830515384674 -0.1818094104528427 
19299563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 -2.794921875 -0.50244140625 1.10302734375 -3.569999933242798 -298.69000244140625 77.0 6 0.0 0.0 
19299573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 -2.99560546875 -0.06103515625 0.74560546875 -39.47999954223633 -274.19000244140625 66.29000091552734 6 0.0 0.0 
19299583 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 -3.2275390625 0.32470703125 0.1953125 -56.70000076293945 -243.9499969482422 63.84000015258789 10 0.0 0.0 
19299595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 -3.45947265625 0.44189453125 -0.35302734375 -42.97999954223633 -200.6199951171875 62.51000213623047 6 0.0 0.0 
19299603 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 -3.73583984375 0.3271484375 -0.56884765625 -8.050000190734863 -150.22000122070312 48.29999923706055 8 0.0 0.0 
19291833 1 6 6 4 7 2 8 2 26 6 11 32 34 46 40 19 25 -0.45703125 0.10009765625 0.888671875 10.640000343322754 49.90999984741211 -5.110000133514404 627 0.15962651371955872 -0.17711669206619263 
19291841 1 6 5 3 7 2 8 2 25 10 13 33 34 46 41 19 25 -0.4248046875 0.1064453125 0.96484375 8.539999961853027 58.939998626708984 -6.090000152587891 640 0.16758547723293304 -0.16549688577651978 
19291851 1 4 4 2 8 1 6 2 25 12 14 33 35 45 43 19 25 -0.41064453125 0.1142578125 0.943359375 7.699999809265137 72.94000244140625 -7.840000152587891 638 0.18008533120155334 -0.1613214761018753 
19299613 0 0 0 0 0 0 0 0 1 1 0 0 0 0 4 0 0 -3.826171875 0.10107421875 -0.859375 39.20000076293945 -98.84000396728516 24.639999389648438 14 0.0 0.0 
19291861 1 4 4 3 7 2 6 1 24 13 19 33 35 44 44 19 25 -0.4384765625 0.103515625 0.9990234375 6.159999847412109 85.26000213623047 -9.100000381469727 648 0.18271775543689728 -0.1520778089761734 
19299623 0 1 0 1 1 0 0 0 1 0 0 0 0 0 3 0 0 -4.0458984375 -0.64501953125 -1.17041015625 73.70999908447266 -5.53000020980835 29.540000915527344 17 0.0 0.0 
19291873 1 5 4 3 6 2 6 1 23 15 20 33 35 44 45 19 25 -0.3662109375 0.1298828125 1.01611328125 2.380000114440918 99.95999908447266 -9.9399995803833 655 0.18500421941280365 -0.1439221203327179 
19291881 1 4 4 3 5 2 5 1 22 16 20 33 34 42 46 19 25 -0.32568359375 0.09130859375 0.97900390625 0.14000000059604645 116.69000244140625 -9.380000114440918 643 0.19241967797279358 -0.137233704328537 
19299635 0 3 2 4 3 0 0 0 1 0 0 0 0 0 1 0 0 -1.45849609375 -0.58056640625 -0.80517578125 44.2400016784668 168.27999877929688 45.56999969482422 34 0.0 0.0 
19299643 0 13 12 11 13 0 0 0 1 0 0 0 0 0 2 0 0 -0.23046875 -0.82177734375 0.572265625 38.150001525878906 137.97000122070312 -0.07000000029802322 124 -0.3078206479549408 -0.05108988285064697 
19291891 1 3 5 2 5 2 4 1 20 17 22 33 34 41 45 20 25 -0.3193359375 0.12255859375 1.01416015625 -2.1700000762939453 133.0 -9.59000015258789 637 0.19890813529491425 -0.13214701414108276 
19299653 0 20 20 18 20 0 0 0 1 0 0 0 0 0 2 0 0 -0.23046875 -0.82177734375 0.572265625 38.150001525878906 137.97000122070312 -0.07000000029802322 193 -0.31976354122161865 -0.050208061933517456 
19299663 0 24 25 20 21 0 0 0 1 0 0 0 0 0 1 0 0 -0.2421875 -0.15234375 0.19873046875 -9.520000457763672 175.0 -43.189998626708984 219 -0.33295756578445435 -0.04968063905835152 
19291901 1 3 4 2 4 1 4 1 18 21 24 33 34 40 48 20 25 -0.47705078125 0.107421875 0.94287109375 -2.0299999713897705 153.9300079345703 -11.130000114440918 643 0.2097788155078888 -0.11676790565252304 
19291913 1 4 4 1 3 1 3 1 16 22 26 33 33 38 48 20 25 -0.57958984375 0.142578125 1.00439453125 -1.5399999618530273 178.57000732421875 -13.020000457763672 633 0.21595418453216553 -0.10662437975406647 
19291921 1 3 4 1 3 1 2 2 15 23 28 33 33 36 48 20 25 -0.60498046875 0.1474609375 1.04443359375 -2.5899999141693115 203.49000549316406 -17.079999923706055 631 0.22090119123458862 -0.0979471281170845 
19299675 0 27 31 20 23 0 0 0 1 0 0 0 0 0 2 0 0 -0.1962890625 0.359375 1.3662109375 -13.649999618530273 228.89999389648438 -44.380001068115234 245 -0.3324456810951233 -0.052860330790281296 
19299683 0 32 34 24 25 0 1 0 1 0 0 0 0 0 2 0 0 -0.51025390625 0.34765625 1.806640625 7.349999904632568 226.66000366210938 -13.649999618530273 281 -0.33249565958976746 -0.04844915121793747 
19299693 0 33 37 25 28 0 2 0 2 0 0 0 0 0 3 0 0 -0.51025390625 0.34765625 1.806640625 7.349999904632568 226.66000366210938 -13.649999618530273 308 -0.32331380248069763 -0.057083532214164734 
19291931 1 2 4 2 4 2 2 2 13 23 27 33 31 35 47 20 26 -0.60498046875 0.16357421875 1.06396484375 -3.7100000381469727 228.69000244140625 -20.93000030517578 620 0.22030675411224365 -0.09375257045030594 
19291941 1 3 4 1 3 2 3 2 12 22 27 32 30 30 47 20 26 -0.59814453125 0.14306640625 1.1845703125 -5.949999809265137 252.97999572753906 -24.780000686645508 598 0.22253692150115967 -0.087003692984581 
19299703 0 34 38 28 34 0 9 0 3 0 0 0 0 0 3 0 0 -0.84228515625 0.0322265625 2.822265625 -16.799999237060547 194.25 -4.130000114440918 356 -0.3102302551269531 -0.07440407574176788 
19291953 1 4 3 1 1 2 1 2 10 21 27 31 26 28 47 20 25 -0.74072265625 0.15087890625 1.19384765625 -9.449999809265137 279.0199890136719 -27.579999923706055 561 0.23322561383247375 -0.07427811622619629 
19291961 1 5 3 2 1 1 0 4 8 21 26 31 23 26 45 20 25 -0.962890625 0.2197265625 1.58203125 -30.65999984741211 336.55999755859375 -40.040000915527344 544 0.23220403492450714 -0.06093400716781616 
19291971 1 4 2 1 0 2 1 4 7 20 23 27 19 24 44 19 24 -0.962890625 0.2197265625 1.58203125 -30.65999984741211 336.55999755859375 -40.040000915527344 497 0.24010294675827026 -0.054544225335121155 
19299715 0 33 37 29 34 0 13 0 5 0 0 0 0 1 4 0 0 -0.685546875 0.1240234375 1.318359375 -21.420000076293945 121.7300033569336 -2.6600000858306885 375 -0.2926991581916809 -0.08583807945251465 
